,text,target
1319,"[5/12] Social Studies teacher Mr Chong Kai Yang says, “During HBL, I noticed that some of the students who were previously very quiet in class were able to share very good and meaningful insights during these online lessons."" pic.twitter.com/JF023wFmaV",true
1320,"[4/12] ""This helps me to make more efficient use of classroom time because now they can read up on the subject at home first, then in class, we can spend discussing and tackling the questions instead,” she says.",true
1321,"[3/12] HOD of Character and Citizenship Education (CCE) Ms Sin Puay San says, “HBL made me realise that my students are very independent learners! I don’t have to spoon feed them information."" pic.twitter.com/r3aRJ87tV6",true
1322,"[2/12] As they settle in to the new school term, we ask the teachers and students of Yio Chu Kang Secondary School how they plan to use what they have learnt from HBL and apply it in the classroom.",true
1323,[1/12] Home-Based Learning (HBL) has been a time of self-development and experimentation for students and teachers alike. pic.twitter.com/egB4510TD5,true
1324,[3/3] Know an educator or student who’d love to share about their school? Tag them in this post and invite them to participate in the photo contest. More information at: https://www.moe.gov.sg/OSOS ,true
1325,"[2/3] With COVID-19, home-based learning, and safe management measures in schools, 2020 has already been an unprecedented year and we would love to see more of what school life looks like to you.",true
1326,"[1/3] Our Schools, Our Stories (OSOS) Photo Contest is back for our third year! Last year, we saw schools sharing close to 1,000 photo stories about their students, teachers, and other school experiences. pic.twitter.com/v7Js7ugplp",true
1327,[8/8] Find out more about how to support children with SEN with safe management measures here: https://www.schoolbag.sg/story/tips-to-help-children-with-special-educational-needs-with-safe-management-measures …,true
1328,"[7/8] Lee Wen Bin, Secondary 4, Montfort Secondary School, says, “I feel that it is a blessing to be able to come to school during this COVID-19 pandemic. It is important for me as I need this time to prepare for my GCE this year.” pic.twitter.com/YMIZlFwuai",true
1329,"[6/8] “My students with hearing loss can also lip read through the shield for better understanding,” she says.",true
1330,"[5/8] Mrs Maria Indigo, Teacher, St Anthony’s Canossian Secondary School, says, “The use of the face shield allows me to articulate my words and enables the Frequency Modulation (FM) System Transmitter to pick them up more clearly.” pic.twitter.com/K3nTYpDEgw",true
1331,"[4/8] “We have learnt why it is important and the steps we should take to help in stopping the virus. We are also learning to get used to the changes in school in ensuring our safety,” he says.",true
1332,"[3/8] Harish S/O Sivashankar (extreme left), Primary 6, First Toa Payoh Primary School, says, “Even though it is uncomfortable, I understand that it is important to wear a mask to protect myself and the people around me.” pic.twitter.com/9Y6zNlgPN2",true
1333,"[2/8] Here are snapshots of how their peers, teachers and school staff continue to support them, and help them adapt to the changes and safe management measures.",true
1334,"[1/8] Like their peers, students with special educational needs (SEN) are excited to be back in school. They get to be with their friends and teachers again",true
1335,"[2/2] For more information on the EAE process for polytechnics, please visit: http://www.moe.gov.sg/admissions/direct-admissions/eae …",true
1336,"[1/2] This video explains how the Early Admissions Exercise (EAE) recognises that our students have different interests and talents, by offering places in courses of their choice based on portfolios and interviews. https://youtu.be/zypGcQUOJkM  #LearnforLife pic.twitter.com/CCmudQ3XoU",true
1337,"Heads-up shutterbugs! Our Schools, Our Stories (OSOS) Photo Contest is coming back for our third year. More details coming soon.
 
If you missed OSOS 2019 photo exhibition, you can check it out here: https://www.moe.gov.sg/OSOS pic.twitter.com/AF9FMQElHE",true
1338,"[3/3] “Mr Tham was one of the first few people that allowed me to expand my mind in other things, apart from academics. Always reminding us that we always have that something special in us, we just don’t know it yet. I think without you, we will never have graduated,” says Dew.",true
1339,"[2/3] In this video, Dew looks back on his school days, and gets the chance to thank his form teacher after all these years. https://youtu.be/CPZnlxNYrqI  #LearnforLife pic.twitter.com/HC3kGtMYvf",true
1340,"[1/3] Millennials of Singapore reconnected one of their hosts, Dew, with his form teacher in secondary school. It was this teacher, Mr Tham, who looked out for him and helped him to stay in school.",true
1342,"[1/2] Believing that her skills as a designer may not be best reflected through grades, aspiring architect Tang Wen Yu opted for the Early Admissions Exercise route to the course of her choice. How did that work out? Read her story. https://go.gov.sg/eae-design pic.twitter.com/HsOn532xsx",true
1343,"[2/2] The safe management measures may have changed how activities are carried out, but the joy of learning for these children remains! Kudos to the children and staff from MK for adapting and taking the changes in their stride.

#SGUnited #SingaporeTogether",true
1344,[1/2] What does the first week back-to-school at MOE Kindergarten (MK) look like for five- and six-year-olds? Are they adjusting well to the new normal? https://youtu.be/5yYlez_IR7A pic.twitter.com/xgqM5so6wo,true
1346,"[1/2] The Early Admissions Exercise opened doors that Joy Esther Chan had thought were shut. Now, the 25-year-old is hitting all the right notes at Singapore Polytechnic’s music course. What took her so long to try this? She shares.
https://www.schoolbag.sg/story/eae-playing-to-a-strength-from-new-media-to-music-student … pic.twitter.com/QxsEEdkfmS",true
1347,"[6/6] Ms Ng from Grace Orchard School welcomes her students back to school. She says, “In the new term, always remember that you are braver than you believe, stronger than you seem and smarter than you think.” pic.twitter.com/JxPC6rshpd",true
1348,"[5/6] Ms Saw from Grace Orchard School welcomes her students back to school. She says, “Let us look forward to seeing each other face to face again!” pic.twitter.com/mgmoKpDDan",true
1349,"[4/6] Teacher Lyane and Teacher Fiqah from St. Andrew’s Autism School welcomes the students of class Gratefulness AM back to school. They say, “Dear students, you have been missed! pic.twitter.com/zbVuQNytVB",true
1350,[3/6] They say “We miss sharing the same space with each of you! Are you ready for another term of exciting activities and lessons in school? We can’t wait to continue to learn and grow from you!” pic.twitter.com/9TKHK9K58s,true
1351,"[2/6] Teacher Jaslyn, Teacher Shernise and Teacher Vrishali from St. Andrew’s Autism School welcomes the students of class Commitment PM back to school.",true
1352,"[1/6] It is back to school for our SPED students! Just as many of our students have been looking forward to returning to school, so have our teachers – they are all ready to help students return to school life with safe management measures in place. #SGUnited #SingaporeTogether",true
1354,"[1/2] At 16, he jammed with Grammy award winners on an international stage. Here, Alex Kalino Hooi JunYi shares his ‘guitar hero’ journey via Early Admissions Exercise to Singapore Polytechnic. How does one become a rock star? Read on. https://www.schoolbag.sg/story/eae-playing-to-a-strength-rocking-it … pic.twitter.com/mybkiu0KIk",true
1355,"[2/2] Most important, let’s remind each other to wash our hands frequently, and wear a face mask at all times when we are outside the house.
#SGUnited #SingaporeTogether",true
1356,"[1/2] The new school term is here and we will all experience quite a bit of changes to our daily lives. These will include getting used to safe distancing measures, going straight home after school, and re-adjusting to new home routines. pic.twitter.com/BvIeYsz7H3",true
1357,"[4/4] For more information on the EAE process, approach the relevant institution:
ITE: http://www.moe.gov.sg/admissions/direct-admissions/ite-eae …
Polys: http://www.moe.gov.sg/admissions/direct-admissions/eae …",true
1358,"[3/4] Here, she shares how the Early Admissions Exercise (EAE) helped her to demonstrate her capabilities and gain a place in Ngee Ann Polytechnic’s Diploma in Mass Communication. https://www.schoolbag.sg/story/eae-playing-to-a-strength-speaking-to-a-larger-audience …",true
1359,"[2/4] When she discovered a thriving campus radio station run by students in Ngee Ann Polytechnic’s Mass Communication students, she knew she has found a place where she could belong, and work towards her dream of becoming a radio deejay.",true
1360,"[1/4] Karisha has a flair for public speaking, and has served as the emcee for many events in secondary school. pic.twitter.com/gCd7r5wahF",true
1361,"[3/3] For more information on the EAE process, approach the relevant institution:
ITE: http://www.moe.gov.sg/admissions/direct-admissions/ite-eae …
Polys: http://www.moe.gov.sg/admissions/direct-admissions/eae …",true
1362,"[2/3] Read how the Early Admissions Exercise (EAE) helped John to enter Ngee Ann Polytechnic’s Diploma in Molecular Biotechnology course, and his tips to prepare for the EAE interview. https://www.schoolbag.sg/story/eae-playing-to-a-strength-bringing-the-lab-to-the-real-world …",true
1363,"[1/3] Since secondary school, John Liu has been fascinated with biotechnology and its many applications, from forensics science to protecting our marine environment from climate change. pic.twitter.com/GSh8kBzcAE",true
1364,"[6/6] At Physical Education (PE) classes, the students cleaned their hands with hand sanitisers, then put the masks away in resealable bags. After that, they were free to stretch their limbs and sweat it out – at a socially safe distance, of course! pic.twitter.com/0ifVC1VXzq",true
1365,"[5/6] And so it was for the rest of the day. During lab sessions, students were reminded to wash their hands and sterilise the lab equipment before and after their experiments. The students were also given fixed seating arrangements. pic.twitter.com/AMqJFCV9zl",true
1366,"[4/6] By recess, students had warmed up and settled down to routines, chatting enthusiastically – but from a distance.",true
1367,"[3/6] The safe management measures took centre stage - compulsory temperature taking at the start of the day, designated staircases for different classes, keeping a metre apart and wearing face masks. pic.twitter.com/YH3UdscWbD",true
1368,"[2/6] Soon they were catching up on their HBL experience with their Form Teachers, and sharing their concerns about keeping safe amid the virus and catching up on their academics. pic.twitter.com/e7m8CU96eV",true
1369,[1/6] There was an air of quiet excitement in the air as the students of Yio Chu Kang Secondary School strolled into school and headed straight for their classrooms.,true
1370,[3/3] #backtoschool #SGUnited #SingaporeTogether pic.twitter.com/uxnisvV0Jm,true
1371,"[2/3] Their smiles may be hidden behind masks, but from the crinkles of their eyes and the spring in their steps, it was clear that happiness and excitement were the order of the day for the upper primary students who are back in school for the start of Term 3. pic.twitter.com/KJXpYeY8Ss",true
