,text,target
390,"The 35-year-old had allegedly made the comment on a Telegram group chat last year.
STRAITSTIMES.COM
Man to be charged for inciting PMD users to attack anyone they see at Punggol Park, say police",true
391,"Football fans - who was your childhood hero?
STRAITSTIMES.COM
More than half of football fans in Singapore say they support a club that was successful in their...",true
392,"Researchers are studying the use of convalescent plasma and other treatments made with blood from recently recovered patients.
STRAITSTIMES.COM
What are antibody therapies and who is developing them for Covid-19?",true
393,"A man who booked Jin Yin's services had asked if it was safe to go to her salon. She texted him to say she was ""working close door"".
STRAITSTIMES.COM
Woman who provided sexual services among 5 people sentenced over Covid-19 related offences",true
394,"It is the third day in a row where the number of new cases is in single digits.
STRAITSTIMES.COM
Malaysia reports two new Covid-19 cases, lowest since beginning of movement curbs",true
395,"Students taking public examinations this year will be among the first to return to class.
STRAITSTIMES.COM
Coronavirus: Malaysia to reopen schools in stages from June 24",true
396,"The whale may have been struck by a cargo ship or ran aground in shallow waters, local media reported.
STRAITSTIMES.COM
Wayward whale that swam 400km upriver to Montreal found dead",true
397,"As part of efforts to step up Covid-19 testing in Singapore, the Government plans to conduct 40,000 tests a day in the coming months. Dr Hannah Clapham, an epidemiologist and mathematical modeller at Saw Swee Hock School of Public Health, discusses whether this will help detect all the asymptomatic cases in the community.
A new multilingual AI-powered chatbot is being used to monitor the health of migrant workers diagnosed with Covid-19. We speak to the brains behind the chatbot Dr Jen Wei Ying.
Asian Insider: America in Crisis: https://youtu.be/QmoGeK4j0ZQ
askST: How is Covid-19 testing done and what are the different types of tests?
#thebigstory #coronavirus #covid19",true
398,"SPONSORED: The ICT projects offered this year will run the gamut across technology domains such as cloud computing, data analytics and communications infrastructure.
STRAITSTIMES.COM
Govt to award up to $3.5b in ICT contracts, 80% open to SMEs this year",true
399,"Career options for these graduates could include animators, designers, games developers, motion graphics artists and music producers.
STRAITSTIMES.COM
Singapore Poly to combine 8 media, arts and design programmes into 1 multidisciplinary diploma",true
400,"Tuesday was the last day of operations for the quarantine centres that are located at hotels in Malaysia.
STRAITSTIMES.COM
Coronavirus: Malaysians under quarantine to continue isolating at home from Wednesday",true
401,"Sales rebounded even as show flats were closed and in-person property viewing was curbed.
STRAITSTIMES.COM
Singapore new private home sales surged 75% in May over April's low despite circuit breaker: Knig...",true
402,"The low leasing numbers are the result of the Covid-19 circuit breaker extension from April to May, says an observer.
STRAITSTIMES.COM
Condo, HDB rental volumes may have bottomed out in May but rents could soften further",true
403,"The acrylic shields are similar to those currently trialled in ComfortDelGro taxis.
STRAITSTIMES.COM
Coronavirus: Table shields to be installed at Thomson Plaza foodcourt for trial when dining-in al...",true
404,"🔴 JUST IN: There are 7 new Covid-19 cases in the community. 3 are Singaporeans/PRs and 4 are work pass holders.
STRAITSTIMES.COM
451 new Covid-19 cases in Singapore, including 7 in community",true
405,"Bad news for durian lovers, you’ll have to pay more to indulge in your favourite Mao Shan Wang and D24 for now. Here’s why: https://str.sg/JPXv",true
406,"Should carpooling be allowed for people from the same workplace?
STRAITSTIMES.COM
Forum: Allow carpooling for people working at the same place",true
407,"Following pushback from researchers, WHO walked back its claim that asymptomatic transmission is “very rare”.
WHO’s other claims, like for masks, have appeared to lag behind scientific opinion too.
STRAITSTIMES.COM
WHO stumbles in leading global response to Covid-19 outbreak, some scientists see a pattern",true
408,"Infectious diseases specialists can now administer the drug to seriously ill Covid-19 patients.
STRAITSTIMES.COM
Remdesivir approved for Covid-19 treatment in Singapore, one of the first countries to do so",true
409,"Millions of foreigners across the Gulf are now faced with the question of whether to leave amid the fallout from the coronavirus pandemic and a plunge in energy prices.
STRAITSTIMES.COM
Expats are leaving Dubai and that's bad news for the economy",true
410,"Employment for persons with disabilities should not just be the objective of welfare organisations and social service agencies, said Madam Halimah.
STRAITSTIMES.COM
Make job creation for people with disabilities a national issue: President Halimah",true
411,"What is a PCR test and what can you expect during a swab test? Here's a look at how Covid-19 testing is done here.
STRAITSTIMES.COM
What does testing for Covid-19 in Singapore entail?",true
412,"In acquitting Dr Wee Teong Boo, the court said it was troubled by many aspects of the patient's account, such as the 36-day delay between the alleged molestation and it being reported.
STRAITSTIMES.COM
Doctor cleared of sexual assault and molestation charges after Court of Appeal win",true
413,"Singapore's first privatised football club hopes the academy will help launch the careers of its footballers in Asia and Europe.
STRAITSTIMES.COM
Lion City Sailors sink over $1 million into revamped football youth academy",true
414,"The trials on 23 healthy persons explore whether the treatment can slow the progression of the disease, speed up recovery, and give temporary protection against infection.
STRAITSTIMES.COM
Singapore to start human clinical trials for potential Covid-19 treatment",true
415,"While many protesters wore masks during the unrest, not all did so. Many law enforcement and guard personnel also went without them.
STRAITSTIMES.COM
Washington troops hit with coronavirus after being deployed at protests",true
416,"Lin Si Ting was charged with intentional harassment, use of criminal force, and breaching safe distancing measures, said the police.
STRAITSTIMES.COM
Woman who allegedly spat at KFC employee charged in court",true
417,"Countries like Britain are lifting lockdowns, though not all have the pandemic under control. For many, there are other factors at play, like economic and political ones, says senior health correspondent Salma Khalik.
STRAITSTIMES.COM
Various factors at play in decisions to lift coronavirus lockdowns across the world",true
418,"The reality show, which made its debut in 1989, will be cancelled after 33 seasons.
STRAITSTIMES.COM
Long-running reality show Cops that ‘glorified’ police to be cancelled amid George Floyd protests",true
419,"Taking a Covid-19 swab test? Here are some things you should know.
STRAITSTIMES.COM
Coronavirus: What is acute respiratory infection? Is a swab test painful?",true
420,"Thousands of Malaysians are expected to make trips to their hometowns or for a short vacation.
STRAITSTIMES.COM
Coronavirus: Malaysian police brace for surge in traffic as Malaysia lifts ban on interstate travel",true
421,"Hundreds of activists took to the streets during protests, defying a Covid-19 ban on gatherings of more than 8 people.
STRAITSTIMES.COM
Hong Kong police arrest 53 during fresh pro-democracy protests",true
